ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
numerals-libe1247-1-one-1,numerals-libe1247-1,Chan2019,one,1,taaŋ,taang,,FALSE,1,,
numerals-libe1247-1-one-2,numerals-libe1247-1,Chan2019,one,1,tɔnɔ,tono,,FALSE,1’,1’=new form,
numerals-libe1247-1-one-3,numerals-libe1247-1,Chan2019,one,1,dɔnɔ,dono,,FALSE,1”,1”=1’=t>d,
numerals-libe1247-1-two-1,numerals-libe1247-1,Chan2019,two,2,feerɛ,feere,,FALSE,2,,
numerals-libe1247-1-three-1,numerals-libe1247-1,Chan2019,three,3,saaɓa,saaba,,FALSE,3,,
numerals-libe1247-1-four-1,numerals-libe1247-1,Chan2019,four,4,náaŋ,naang,,FALSE,4,,
numerals-libe1247-1-five-1,numerals-libe1247-1,Chan2019,five,5,nɔ́ɔlu,noolu,,FALSE,5,,
numerals-libe1247-1-five-2,numerals-libe1247-1,Chan2019,five,5,lɔ́ɔlu,loolu,,FALSE,5’,5’=5=n>l,
numerals-libe1247-1-six-1,numerals-libe1247-1,Chan2019,six,6,mɛi da,meida,( 5 + 1 ),FALSE,5”+[+]1”’,5”=new form,
numerals-libe1247-1-seven-1,numerals-libe1247-1,Chan2019,seven,7,mɛi feerɛ,meifeere,( 5 + 2 ),FALSE,5”+[+]2,,
numerals-libe1247-1-eight-1,numerals-libe1247-1,Chan2019,eight,8,mɛi saaɓa,meisaaba,( 5 + 3 ),FALSE,5”+[+]3,,
numerals-libe1247-1-nine-1,numerals-libe1247-1,Chan2019,nine,9,mɛi náaŋ,meinaang,( 5 + 4 ),FALSE,5”+[+]4,,
numerals-libe1247-1-ten-1,numerals-libe1247-1,Chan2019,ten,10,puu,puu,,FALSE,10,,
numerals-libe1247-1-eleven-1,numerals-libe1247-1,Chan2019,eleven,11,puu kao tɔnɔ,puukaotono,,FALSE,"10+[+]1""",,
numerals-libe1247-1-twelve-1,numerals-libe1247-1,Chan2019,twelve,12,puu kao feerɛ,puukaofeere,,FALSE,10+[+]2,,
numerals-libe1247-1-thirteen-1,numerals-libe1247-1,Chan2019,thirteen,13,puu kao saaɓa,puukaosaaba,,FALSE,10+[+]3,,
numerals-libe1247-1-fourteen-1,numerals-libe1247-1,Chan2019,fourteen,14,puu kao náaŋ,puukaonaang,,FALSE,10+[+]4,,
numerals-libe1247-1-fifteen-1,numerals-libe1247-1,Chan2019,fifteen,15,puu kao lɔɔlu,puukaoloolu,,FALSE,10+[+]5,,
numerals-libe1247-1-sixteen-1,numerals-libe1247-1,Chan2019,sixteen,16,puu kao lɔɔlu mɛi da,puukaoloolumeida,,FALSE,"10+[+]5""+[+]1”'",,
numerals-libe1247-1-seventeen-1,numerals-libe1247-1,Chan2019,seventeen,17,puu kao lɔɔlu mɛi feerɛ,puukaoloolumeifeere,,FALSE,"10+[+]5""+[+]2",,
numerals-libe1247-1-eighteen-1,numerals-libe1247-1,Chan2019,eighteen,18,puu kao lɔɔlu mɛi saaɓa,puukaoloolumeisaaba,,FALSE,"10+[+]5""+[+]3",,
numerals-libe1247-1-nineteen-1,numerals-libe1247-1,Chan2019,nineteen,19,puu kao lɔɔlu mɛi náaŋ,puukaoloolumeinaang,,FALSE,"10+[+]5""+[+]4",,
numerals-libe1247-1-twenty-1,numerals-libe1247-1,Chan2019,twenty,20,buu feerɛ,buufeere,,FALSE,10·2,,
numerals-libe1247-1-twentyone-1,numerals-libe1247-1,Chan2019,twentyone,21,buu feerɛ kao tɔnɔ,buufeerekaotono,,FALSE,(10·2)+[+]1”,,
numerals-libe1247-1-twentytwo-1,numerals-libe1247-1,Chan2019,twentytwo,22,buu feerɛ kao feerɛ,buufeerekaofeere,,FALSE,(10·2)+[+]2,,
numerals-libe1247-1-twentythree-1,numerals-libe1247-1,Chan2019,twentythree,23,buu feerɛ kao saaɓa,buufeerekaosaaba,,FALSE,(10·2)+[+]3,,
numerals-libe1247-1-twentyfour-1,numerals-libe1247-1,Chan2019,twentyfour,24,buu feerɛ kao náaŋ,buufeerekaonaang,,FALSE,(10·2)+[+]4,,
numerals-libe1247-1-twentyfive-1,numerals-libe1247-1,Chan2019,twentyfive,25,buu feerɛ kao lɔɔlu,buufeerekaoloolu,,FALSE,(10·2)+[+]5,,
numerals-libe1247-1-twentysix-1,numerals-libe1247-1,Chan2019,twentysix,26,buu feerɛ kao lɔɔlu mɛi da,buufeerekaoloolumeida,,FALSE,"(10·2)+[+]5+1""'",,
numerals-libe1247-1-twentyseven-1,numerals-libe1247-1,Chan2019,twentyseven,27,buu feerɛ kao lɔɔlu mɛi feerɛ,buufeerekaoloolumeifeere,,FALSE,(10·2)+[+]5+2,,
numerals-libe1247-1-twentyeight-1,numerals-libe1247-1,Chan2019,twentyeight,28,buu feerɛ kao lɔɔlu mɛi saaɓa,buufeerekaoloolumeisaaba,,FALSE,(10·2)+[+]5+3,,
numerals-libe1247-1-twentynine-1,numerals-libe1247-1,Chan2019,twentynine,29,buu feerɛ kao lɔɔlu mɛi náaŋ,buufeerekaoloolumeinaang,,FALSE,(10·2)+[+]5+4,,
numerals-libe1247-1-thirty-1,numerals-libe1247-1,Chan2019,thirty,30,buu saaɓa,buusaaba,,FALSE,10·3,,
numerals-libe1247-1-forty-1,numerals-libe1247-1,Chan2019,forty,40,buu náaŋ,buunaang,,FALSE,10·4,,
numerals-libe1247-1-fifty-1,numerals-libe1247-1,Chan2019,fifty,50,buu lɔɔlu,buuloolu,,FALSE,10·5,,
numerals-libe1247-1-sixty-1,numerals-libe1247-1,Chan2019,sixty,60,buu lɔɔlu mɛi da,buuloolumeida,,FALSE,10·(5+1”'),,
numerals-libe1247-1-seventy-1,numerals-libe1247-1,Chan2019,seventy,70,buu lɔɔlu mɛi feerɛ,buuloolumeifeere,,FALSE,10·(5+2),,
numerals-libe1247-1-eighty-1,numerals-libe1247-1,Chan2019,eighty,80,buu lɔɔlu mɛi saaɓa,buuloolumeisaaba,,FALSE,10·(5+3),,
numerals-libe1247-1-ninety-1,numerals-libe1247-1,Chan2019,ninety,90,buu lɔɔlu mɛi náaŋ,buuloolumeinaang,,FALSE,10·(5+4),,
numerals-libe1247-1-hundred-1,numerals-libe1247-1,Chan2019,hundred,100,ŋun tɔnɔ,nguntono,,FALSE,"100·1""",,
numerals-libe1247-1-twohundred-1,numerals-libe1247-1,Chan2019,twohundred,200,ŋun feerɛ,ngunfeere,,FALSE,100·2,,
numerals-libe1247-1-thousand-1,numerals-libe1247-1,Chan2019,thousand,1000,wala tɔnɔ,walatono,,FALSE,1000·1,,
numerals-libe1247-1-twothousand-1,numerals-libe1247-1,Chan2019,twothousand,2000,wala feerɛ,walafeere,,FALSE,1000·2,,
